"No.","Time","Source","Destination","Protocol","Length","Info"
"4132","2.091594","","","CAN","40","ID: 387 (0x183), Length: 8"
"4133","2.092203","","","CAN","40","ID: 589 (0x24d), Length: 5"
"4134","2.093095","","","CAN","40","ID: 323 (0x143), Length: 4"
"4135","2.094357","","","CAN","40","ID: 149 (0x095), Length: 8"
"4136","2.094364","","","CAN","40","ID: 420 (0x1a4), Length: 8"
"4137","2.095758","","","CAN","40","ID: 426 (0x1aa), Length: 8"
"4138","2.095765","","","CAN","40","ID: 432 (0x1b0), Length: 7"
"4139","2.095767","","","CAN","40","ID: 464 (0x1d0), Length: 8"
"4140","2.097170","","","CAN","40","ID: 358 (0x166), Length: 4"
"4141","2.097176","","","CAN","40","ID: 57 (0x039), Length: 2"
"4142","2.098599","","","CAN","40","ID: 344 (0x158), Length: 8"
"4143","2.098606","","","CAN","40","ID: 353 (0x161), Length: 8"
"4144","2.098608","","","CAN","40","ID: 401 (0x191), Length: 7"
"4145","2.098610","","","CAN","40","ID: 356 (0x164), Length: 8"
"4146","2.098611","","","CAN","40","ID: 307 (0x133), Length: 5"
"4147","2.099962","","","CAN","40","ID: 310 (0x136), Length: 8"
"4148","2.099969","","","CAN","40","ID: 314 (0x13a), Length: 8"
"4149","2.099971","","","CAN","40","ID: 319 (0x13f), Length: 8"
"4150","2.099972","","","CAN","40","ID: 380 (0x17c), Length: 8"
"4151","2.099974","","","CAN","40","ID: 398 (0x18e), Length: 3"
"4152","2.099975","","","CAN","40","ID: 660 (0x294), Length: 8"
"4153","2.101592","","","CAN","40","ID: 542 (0x21e), Length: 7"
"4154","2.101599","","","CAN","40","ID: 387 (0x183), Length: 8"
"4155","2.103014","","","CAN","40","ID: 589 (0x24d), Length: 5"
"4156","2.103025","","","CAN","40","ID: 323 (0x143), Length: 4"
"4157","2.104293","","","CAN","40","ID: 149 (0x095), Length: 8"
"4158","2.107216","","","CAN","40","ID: 358 (0x166), Length: 4"
"4159","2.108651","","","CAN","40","ID: 344 (0x158), Length: 8"
"4160","2.108657","","","CAN","40","ID: 353 (0x161), Length: 8"
"4161","2.108659","","","CAN","40","ID: 401 (0x191), Length: 7"
"4162","2.108661","","","CAN","40","ID: 398 (0x18e), Length: 3"
"4163","2.108662","","","CAN","40","ID: 307 (0x133), Length: 5"
"4164","2.110036","","","CAN","40","ID: 310 (0x136), Length: 8"
"4165","2.110043","","","CAN","40","ID: 314 (0x13a), Length: 8"
"4166","2.110044","","","CAN","40","ID: 319 (0x13f), Length: 8"
"4167","2.110046","","","CAN","40","ID: 356 (0x164), Length: 8"
"4168","2.110048","","","CAN","40","ID: 380 (0x17c), Length: 8"
"4169","2.110049","","","CAN","40","ID: 463 (0x1cf), Length: 6"
"4170","2.111528","","","CAN","40","ID: 476 (0x1dc), Length: 4"
"4171","2.111534","","","CAN","40","ID: 387 (0x183), Length: 8"
"4172","2.112974","","","CAN","40","ID: 323 (0x143), Length: 4"
"4173","2.112981","","","CAN","40","ID: 819 (0x333), Length: 7"
"4174","2.114262","","","CAN","40","ID: 589 (0x24d), Length: 5"
"4175","2.114308","","","CAN","40","ID: 149 (0x095), Length: 8"
"4176","2.114312","","","CAN","40","ID: 420 (0x1a4), Length: 8"
"4177","2.115714","","","CAN","40","ID: 426 (0x1aa), Length: 8"
"4178","2.115721","","","CAN","40","ID: 432 (0x1b0), Length: 7"
"4179","2.115723","","","CAN","40","ID: 57 (0x039), Length: 2"
"4180","2.115725","","","CAN","40","ID: 464 (0x1d0), Length: 8"
"4181","2.115726","","","CAN","40","ID: 773 (0x305), Length: 2"
"4182","2.117164","","","CAN","40","ID: 358 (0x166), Length: 4"
"4183","2.118570","","","CAN","40","ID: 344 (0x158), Length: 8"
"4184","2.118577","","","CAN","40","ID: 353 (0x161), Length: 8"
"4185","2.118583","","","CAN","40","ID: 401 (0x191), Length: 7"
"4186","2.118585","","","CAN","40","ID: 398 (0x18e), Length: 3"
"4187","2.118586","","","CAN","40","ID: 307 (0x133), Length: 5"
"4188","2.119994","","","CAN","40","ID: 310 (0x136), Length: 8"
"4189","2.120001","","","CAN","40","ID: 314 (0x13a), Length: 8"
"4190","2.120002","","","CAN","40","ID: 319 (0x13f), Length: 8"
"4191","2.120004","","","CAN","40","ID: 356 (0x164), Length: 8"
"4192","2.120006","","","CAN","40","ID: 380 (0x17c), Length: 8"
"4193","2.121287","","","CAN","40","ID: 387 (0x183), Length: 8"
"4194","2.122766","","","CAN","40","ID: 323 (0x143), Length: 4"
"4195","2.124200","","","CAN","40","ID: 149 (0x095), Length: 8"
"4196","2.126240","","","CAN","40","ID: 589 (0x24d), Length: 5"
"4197","2.126923","","","CAN","40","ID: 358 (0x166), Length: 4"
"4198","2.128424","","","CAN","40","ID: 344 (0x158), Length: 8"
"4199","2.128431","","","CAN","40","ID: 353 (0x161), Length: 8"
"4200","2.128433","","","CAN","40","ID: 401 (0x191), Length: 7"
"4201","2.128435","","","CAN","40","ID: 356 (0x164), Length: 8"
"4202","2.129832","","","CAN","40","ID: 307 (0x133), Length: 5"
"4203","2.129839","","","CAN","40","ID: 310 (0x136), Length: 8"
"4204","2.129841","","","CAN","40","ID: 314 (0x13a), Length: 8"
"4205","2.129842","","","CAN","40","ID: 319 (0x13f), Length: 8"
"4206","2.129844","","","CAN","40","ID: 380 (0x17c), Length: 8"
"4207","2.129845","","","CAN","40","ID: 398 (0x18e), Length: 3"
"4208","2.129847","","","CAN","40","ID: 463 (0x1cf), Length: 6"
"4209","2.131239","","","CAN","40","ID: 57 (0x039), Length: 2"
"4210","2.131246","","","CAN","40","ID: 476 (0x1dc), Length: 4"
"4211","2.131248","","","CAN","40","ID: 800 (0x320), Length: 3"
"4212","2.131249","","","CAN","40","ID: 387 (0x183), Length: 8"
"4213","2.131251","","","CAN","40","ID: 804 (0x324), Length: 8"
"4214","2.131253","","","CAN","40","ID: 892 (0x37c), Length: 8"
"4215","2.131254","","","CAN","40","ID: 1036 (0x40c), Length: 8"
"4216","2.132659","","","CAN","40","ID: 1108 (0x454), Length: 3"
"4217","2.132665","","","CAN","40","ID: 323 (0x143), Length: 4"
"4218","2.134044","","","CAN","40","ID: 149 (0x095), Length: 8"
"4219","2.135452","","","CAN","40","ID: 420 (0x1a4), Length: 8"
"4220","2.135459","","","CAN","40","ID: 426 (0x1aa), Length: 8"
"4221","2.135461","","","CAN","40","ID: 432 (0x1b0), Length: 7"
"4222","2.135462","","","CAN","40","ID: 464 (0x1d0), Length: 8"
"4223","2.136832","","","CAN","40","ID: 358 (0x166), Length: 4"
"4224","2.138182","","","CAN","40","ID: 344 (0x158), Length: 8"
"4225","2.138188","","","CAN","40","ID: 353 (0x161), Length: 8"
"4226","2.138190","","","CAN","40","ID: 401 (0x191), Length: 7"
"4227","2.139426","","","CAN","40","ID: 307 (0x133), Length: 5"
"4228","2.139432","","","CAN","40","ID: 310 (0x136), Length: 8"
"4229","2.139433","","","CAN","40","ID: 314 (0x13a), Length: 8"
"4230","2.139435","","","CAN","40","ID: 319 (0x13f), Length: 8"
"4231","2.139436","","","CAN","40","ID: 356 (0x164), Length: 8"
"4232","2.141101","","","CAN","40","ID: 380 (0x17c), Length: 8"
"4233","2.141108","","","CAN","40","ID: 398 (0x18e), Length: 3"
"4234","2.141109","","","CAN","40","ID: 660 (0x294), Length: 8"
"4235","2.141111","","","CAN","40","ID: 542 (0x21e), Length: 7"
"4236","2.141113","","","CAN","40","ID: 387 (0x183), Length: 8"
"4237","2.142520","","","CAN","40","ID: 589 (0x24d), Length: 5"
"4238","2.142530","","","CAN","40","ID: 323 (0x143), Length: 4"
"4239","2.143912","","","CAN","40","ID: 149 (0x095), Length: 8"
"4240","2.143918","","","CAN","40","ID: 57 (0x039), Length: 2"
"4241","2.146727","","","CAN","40","ID: 358 (0x166), Length: 4"
"4242","2.148149","","","CAN","40","ID: 344 (0x158), Length: 8"
"4243","2.148155","","","CAN","40","ID: 353 (0x161), Length: 8"
"4244","2.148157","","","CAN","40","ID: 401 (0x191), Length: 7"
"4245","2.149454","","","CAN","40","ID: 356 (0x164), Length: 8"
"4246","2.149461","","","CAN","40","ID: 307 (0x133), Length: 5"
"4247","2.149463","","","CAN","40","ID: 310 (0x136), Length: 8"
"4248","2.149465","","","CAN","40","ID: 314 (0x13a), Length: 8"
"4249","2.149466","","","CAN","40","ID: 319 (0x13f), Length: 8"
"4250","2.149468","","","CAN","40","ID: 380 (0x17c), Length: 8"
"4251","2.150988","","","CAN","40","ID: 398 (0x18e), Length: 3"
"4252","2.150995","","","CAN","40","ID: 463 (0x1cf), Length: 6"
"4253","2.150996","","","CAN","40","ID: 476 (0x1dc), Length: 4"
"4254","2.150998","","","CAN","40","ID: 387 (0x183), Length: 8"
"4255","2.152271","","","CAN","40","ID: 323 (0x143), Length: 4"
"4256","2.153882","","","CAN","40","ID: 149 (0x095), Length: 8"
"4257","2.154308","","","CAN","40","ID: 589 (0x24d), Length: 5"
"4258","2.155177","","","CAN","40","ID: 420 (0x1a4), Length: 8"
"4259","2.155182","","","CAN","40","ID: 426 (0x1aa), Length: 8"
"4260","2.155184","","","CAN","40","ID: 432 (0x1b0), Length: 7"
"4261","2.155186","","","CAN","40","ID: 464 (0x1d0), Length: 8"
"4262","2.156487","","","CAN","40","ID: 358 (0x166), Length: 4"
"4263","2.158016","","","CAN","40","ID: 344 (0x158), Length: 8"
"4264","2.158022","","","CAN","40","ID: 353 (0x161), Length: 8"
"4265","2.158024","","","CAN","40","ID: 57 (0x039), Length: 2"
"4266","2.159403","","","CAN","40","ID: 401 (0x191), Length: 7"
"4267","2.159409","","","CAN","40","ID: 356 (0x164), Length: 8"
"4268","2.159411","","","CAN","40","ID: 307 (0x133), Length: 5"
"4269","2.159413","","","CAN","40","ID: 310 (0x136), Length: 8"
"4270","2.159414","","","CAN","40","ID: 314 (0x13a), Length: 8"
"4271","2.159416","","","CAN","40","ID: 319 (0x13f), Length: 8"
"4272","2.160813","","","CAN","40","ID: 380 (0x17c), Length: 8"
"4273","2.160820","","","CAN","40","ID: 398 (0x18e), Length: 3"
"4274","2.160822","","","CAN","40","ID: 777 (0x309), Length: 8"
"4275","2.160823","","","CAN","40","ID: 1064 (0x428), Length: 7"
"4276","2.160825","","","CAN","40","ID: 1029 (0x405), Length: 8"
"4277","2.160826","","","CAN","40","ID: 387 (0x183), Length: 8"
"4278","2.162217","","","CAN","40","ID: 323 (0x143), Length: 4"
"4279","2.163623","","","CAN","40","ID: 149 (0x095), Length: 8"
"4280","2.165061","","","CAN","40","ID: 589 (0x24d), Length: 5"
"4281","2.166451","","","CAN","40","ID: 358 (0x166), Length: 4"
"4282","2.167864","","","CAN","40","ID: 344 (0x158), Length: 8"
"4283","2.167874","","","CAN","40","ID: 353 (0x161), Length: 8"
"4284","2.169385","","","CAN","40","ID: 401 (0x191), Length: 7"
"4285","2.169392","","","CAN","40","ID: 356 (0x164), Length: 8"
"4286","2.169393","","","CAN","40","ID: 307 (0x133), Length: 5"
"4287","2.169395","","","CAN","40","ID: 310 (0x136), Length: 8"
"4288","2.169397","","","CAN","40","ID: 314 (0x13a), Length: 8"
"4289","2.169398","","","CAN","40","ID: 319 (0x13f), Length: 8"
"4290","2.169400","","","CAN","40","ID: 380 (0x17c), Length: 8"
"4291","2.170578","","","CAN","40","ID: 398 (0x18e), Length: 3"
"4292","2.170584","","","CAN","40","ID: 463 (0x1cf), Length: 6"
"4293","2.170586","","","CAN","40","ID: 476 (0x1dc), Length: 4"
"4294","2.170588","","","CAN","40","ID: 387 (0x183), Length: 8"
"4295","2.171976","","","CAN","40","ID: 57 (0x039), Length: 2"
"4296","2.171981","","","CAN","40","ID: 323 (0x143), Length: 4"
"4297","2.173481","","","CAN","40","ID: 149 (0x095), Length: 8"
"4298","2.174888","","","CAN","40","ID: 420 (0x1a4), Length: 8"
"4299","2.174895","","","CAN","40","ID: 426 (0x1aa), Length: 8"
"4300","2.174896","","","CAN","40","ID: 432 (0x1b0), Length: 7"
"4301","2.176307","","","CAN","40","ID: 589 (0x24d), Length: 5"
"4302","2.176353","","","CAN","40","ID: 464 (0x1d0), Length: 8"
"4303","2.176358","","","CAN","40","ID: 358 (0x166), Length: 4"
"4304","2.177708","","","CAN","40","ID: 344 (0x158), Length: 8"
"4305","2.179111","","","CAN","40","ID: 353 (0x161), Length: 8"
"4306","2.179118","","","CAN","40","ID: 401 (0x191), Length: 7"
"4307","2.179120","","","CAN","40","ID: 356 (0x164), Length: 8"
"4308","2.179121","","","CAN","40","ID: 307 (0x133), Length: 5"
"4309","2.179123","","","CAN","40","ID: 310 (0x136), Length: 8"
"4310","2.179125","","","CAN","40","ID: 314 (0x13a), Length: 8"
"4311","2.180519","","","CAN","40","ID: 319 (0x13f), Length: 8"
"4312","2.180526","","","CAN","40","ID: 380 (0x17c), Length: 8"
"4313","2.180528","","","CAN","40","ID: 398 (0x18e), Length: 3"
"4314","2.180529","","","CAN","40","ID: 660 (0x294), Length: 8"
"4315","2.180531","","","CAN","40","ID: 542 (0x21e), Length: 7"
"4316","2.181860","","","CAN","40","ID: 387 (0x183), Length: 8"
"4317","2.181867","","","CAN","40","ID: 323 (0x143), Length: 4"
"4318","2.184744","","","CAN","40","ID: 149 (0x095), Length: 8"
"4319","2.186156","","","CAN","40","ID: 57 (0x039), Length: 2"
"4320","2.187485","","","CAN","40","ID: 589 (0x24d), Length: 5"
"4321","2.187494","","","CAN","40","ID: 358 (0x166), Length: 4"
"4322","2.188871","","","CAN","40","ID: 344 (0x158), Length: 8"
"4323","2.188877","","","CAN","40","ID: 353 (0x161), Length: 8"
"4324","2.188879","","","CAN","40","ID: 401 (0x191), Length: 7"
"4325","2.188880","","","CAN","40","ID: 356 (0x164), Length: 8"
"4326","2.188882","","","CAN","40","ID: 307 (0x133), Length: 5"
"4327","2.188883","","","CAN","40","ID: 310 (0x136), Length: 8"
"4328","2.189977","","","CAN","40","ID: 314 (0x13a), Length: 8"
"4329","2.189982","","","CAN","40","ID: 319 (0x13f), Length: 8"
"4330","2.189984","","","CAN","40","ID: 380 (0x17c), Length: 8"
"4331","2.189985","","","CAN","40","ID: 398 (0x18e), Length: 3"
"4332","2.189987","","","CAN","40","ID: 463 (0x1cf), Length: 6"
"4333","2.189988","","","CAN","40","ID: 476 (0x1dc), Length: 4"
"4334","2.191081","","","CAN","40","ID: 387 (0x183), Length: 8"
"4335","2.192832","","","CAN","40","ID: 323 (0x143), Length: 4"
"4336","2.194128","","","CAN","40","ID: 149 (0x095), Length: 8"
"4337","2.195227","","","CAN","40","ID: 420 (0x1a4), Length: 8"
"4338","2.195234","","","CAN","40","ID: 426 (0x1aa), Length: 8"
"4339","2.195236","","","CAN","40","ID: 432 (0x1b0), Length: 7"
"4340","2.195238","","","CAN","40","ID: 464 (0x1d0), Length: 8"
"4341","2.196311","","","CAN","40","ID: 358 (0x166), Length: 4"
"4342","2.197752","","","CAN","40","ID: 344 (0x158), Length: 8"
"4343","2.198570","","","CAN","40","ID: 589 (0x24d), Length: 5"
"4344","2.199173","","","CAN","40","ID: 353 (0x161), Length: 8"
"4345","2.199179","","","CAN","40","ID: 401 (0x191), Length: 7"
"4346","2.199181","","","CAN","40","ID: 356 (0x164), Length: 8"
"4347","2.199214","","","CAN","40","ID: 307 (0x133), Length: 5"
"4348","2.199216","","","CAN","40","ID: 310 (0x136), Length: 8"
"4349","2.199218","","","CAN","40","ID: 57 (0x039), Length: 2"
"4350","2.199220","","","CAN","40","ID: 314 (0x13a), Length: 8"
"4351","2.200637","","","CAN","40","ID: 319 (0x13f), Length: 8"
"4352","2.200644","","","CAN","40","ID: 380 (0x17c), Length: 8"
"4353","2.200646","","","CAN","40","ID: 398 (0x18e), Length: 3"
"4354","2.202079","","","CAN","40","ID: 387 (0x183), Length: 8"
"4355","2.202086","","","CAN","40","ID: 323 (0x143), Length: 4"
"4356","2.203645","","","CAN","40","ID: 149 (0x095), Length: 8"
"4357","2.207832","","","CAN","40","ID: 358 (0x166), Length: 4"
"4358","2.207839","","","CAN","40","ID: 344 (0x158), Length: 8"
"4359","2.207841","","","CAN","40","ID: 353 (0x161), Length: 8"
"4360","2.209256","","","CAN","40","ID: 589 (0x24d), Length: 5"
"4361","2.209293","","","CAN","40","ID: 401 (0x191), Length: 7"
"4362","2.209297","","","CAN","40","ID: 356 (0x164), Length: 8"
"4363","2.209299","","","CAN","40","ID: 307 (0x133), Length: 5"
"4364","2.209301","","","CAN","40","ID: 310 (0x136), Length: 8"
"4365","2.209302","","","CAN","40","ID: 314 (0x13a), Length: 8"
"4366","2.209304","","","CAN","40","ID: 319 (0x13f), Length: 8"
"4367","2.210741","","","CAN","40","ID: 380 (0x17c), Length: 8"
"4368","2.210748","","","CAN","40","ID: 398 (0x18e), Length: 3"
"4369","2.210750","","","CAN","40","ID: 463 (0x1cf), Length: 6"
"4370","2.210751","","","CAN","40","ID: 476 (0x1dc), Length: 4"
"4371","2.210753","","","CAN","40","ID: 387 (0x183), Length: 8"
"4372","2.212150","","","CAN","40","ID: 323 (0x143), Length: 4"
"4373","2.213558","","","CAN","40","ID: 819 (0x333), Length: 7"
"4374","2.213565","","","CAN","40","ID: 57 (0x039), Length: 2"
"4375","2.213566","","","CAN","40","ID: 149 (0x095), Length: 8"
"4376","2.215171","","","CAN","40","ID: 420 (0x1a4), Length: 8"
"4377","2.215178","","","CAN","40","ID: 426 (0x1aa), Length: 8"
"4378","2.215180","","","CAN","40","ID: 432 (0x1b0), Length: 7"
"4379","2.215181","","","CAN","40","ID: 464 (0x1d0), Length: 8"
"4380","2.216275","","","CAN","40","ID: 358 (0x166), Length: 4"
"4381","2.217797","","","CAN","40","ID: 344 (0x158), Length: 8"
"4382","2.217807","","","CAN","40","ID: 353 (0x161), Length: 8"
"4383","2.219226","","","CAN","40","ID: 401 (0x191), Length: 7"
"4384","2.219232","","","CAN","40","ID: 398 (0x18e), Length: 3"
"4385","2.219234","","","CAN","40","ID: 307 (0x133), Length: 5"
"4386","2.219236","","","CAN","40","ID: 310 (0x136), Length: 8"
"4387","2.219238","","","CAN","40","ID: 314 (0x13a), Length: 8"
"4388","2.219239","","","CAN","40","ID: 319 (0x13f), Length: 8"
"4389","2.221093","","","CAN","40","ID: 589 (0x24d), Length: 5"
"4390","2.221116","","","CAN","40","ID: 356 (0x164), Length: 8"
"4391","2.221121","","","CAN","40","ID: 380 (0x17c), Length: 8"
"4392","2.221123","","","CAN","40","ID: 660 (0x294), Length: 8"
"4393","2.221125","","","CAN","40","ID: 773 (0x305), Length: 2"
"4394","2.221126","","","CAN","40","ID: 542 (0x21e), Length: 7"
"4395","2.221128","","","CAN","40","ID: 387 (0x183), Length: 8"
"4396","2.222378","","","CAN","40","ID: 323 (0x143), Length: 4"
"4397","2.223783","","","CAN","40","ID: 149 (0x095), Length: 8"
"4398","2.226714","","","CAN","40","ID: 358 (0x166), Length: 4"
"4399","2.228107","","","CAN","40","ID: 57 (0x039), Length: 2"
"4400","2.228113","","","CAN","40","ID: 344 (0x158), Length: 8"
"4401","2.228115","","","CAN","40","ID: 353 (0x161), Length: 8"
"4402","2.228117","","","CAN","40","ID: 401 (0x191), Length: 7"
"4403","2.229516","","","CAN","40","ID: 356 (0x164), Length: 8"
"4404","2.229522","","","CAN","40","ID: 307 (0x133), Length: 5"
"4405","2.229524","","","CAN","40","ID: 310 (0x136), Length: 8"
"4406","2.229526","","","CAN","40","ID: 314 (0x13a), Length: 8"
"4407","2.229527","","","CAN","40","ID: 319 (0x13f), Length: 8"
"4408","2.229529","","","CAN","40","ID: 380 (0x17c), Length: 8"
"4409","2.230923","","","CAN","40","ID: 398 (0x18e), Length: 3"
"4410","2.230930","","","CAN","40","ID: 463 (0x1cf), Length: 6"
"4411","2.230932","","","CAN","40","ID: 476 (0x1dc), Length: 4"
"4412","2.230933","","","CAN","40","ID: 800 (0x320), Length: 3"
"4413","2.230935","","","CAN","40","ID: 387 (0x183), Length: 8"
"4414","2.230936","","","CAN","40","ID: 804 (0x324), Length: 8"
"4415","2.230938","","","CAN","40","ID: 892 (0x37c), Length: 8"
"4416","2.232285","","","CAN","40","ID: 589 (0x24d), Length: 5"
"4417","2.232350","","","CAN","40","ID: 323 (0x143), Length: 4"
"4418","2.233691","","","CAN","40","ID: 149 (0x095), Length: 8"
"4419","2.235086","","","CAN","40","ID: 420 (0x1a4), Length: 8"
"4420","2.235093","","","CAN","40","ID: 426 (0x1aa), Length: 8"
"4421","2.235095","","","CAN","40","ID: 432 (0x1b0), Length: 7"
"4422","2.235096","","","CAN","40","ID: 464 (0x1d0), Length: 8"
"4423","2.236544","","","CAN","40","ID: 358 (0x166), Length: 4"
"4424","2.237900","","","CAN","40","ID: 344 (0x158), Length: 8"
"4425","2.237906","","","CAN","40","ID: 353 (0x161), Length: 8"
"4426","2.239271","","","CAN","40","ID: 401 (0x191), Length: 7"
"4427","2.239276","","","CAN","40","ID: 398 (0x18e), Length: 3"
"4428","2.239278","","","CAN","40","ID: 307 (0x133), Length: 5"
"4429","2.239280","","","CAN","40","ID: 310 (0x136), Length: 8"
"4430","2.239281","","","CAN","40","ID: 314 (0x13a), Length: 8"
"4431","2.239283","","","CAN","40","ID: 319 (0x13f), Length: 8"
"4432","2.240783","","","CAN","40","ID: 356 (0x164), Length: 8"
"4433","2.240790","","","CAN","40","ID: 380 (0x17c), Length: 8"
"4434","2.242189","","","CAN","40","ID: 387 (0x183), Length: 8"
"4435","2.242195","","","CAN","40","ID: 323 (0x143), Length: 4"
"4436","2.243735","","","CAN","40","ID: 149 (0x095), Length: 8"
"4437","2.244550","","","CAN","40","ID: 589 (0x24d), Length: 5"
"4438","2.246413","","","CAN","40","ID: 358 (0x166), Length: 4"
"4439","2.247819","","","CAN","40","ID: 344 (0x158), Length: 8"
"4440","2.247826","","","CAN","40","ID: 353 (0x161), Length: 8"
"4441","2.249212","","","CAN","40","ID: 57 (0x039), Length: 2"
"4442","2.249219","","","CAN","40","ID: 356 (0x164), Length: 8"
"4443","2.249221","","","CAN","40","ID: 401 (0x191), Length: 7"
"4444","2.249222","","","CAN","40","ID: 307 (0x133), Length: 5"
"4445","2.249224","","","CAN","40","ID: 310 (0x136), Length: 8"
"4446","2.249225","","","CAN","40","ID: 314 (0x13a), Length: 8"
"4447","2.250638","","","CAN","40","ID: 319 (0x13f), Length: 8"
"4448","2.250644","","","CAN","40","ID: 380 (0x17c), Length: 8"
"4449","2.250646","","","CAN","40","ID: 398 (0x18e), Length: 3"
"4450","2.250648","","","CAN","40","ID: 463 (0x1cf), Length: 6"
"4451","2.250649","","","CAN","40","ID: 476 (0x1dc), Length: 4"
"4452","2.250651","","","CAN","40","ID: 387 (0x183), Length: 8"
"4453","2.252047","","","CAN","40","ID: 323 (0x143), Length: 4"
"4454","2.254789","","","CAN","40","ID: 149 (0x095), Length: 8"
"4455","2.254795","","","CAN","40","ID: 420 (0x1a4), Length: 8"
"4456","2.254797","","","CAN","40","ID: 426 (0x1aa), Length: 8"
"4457","2.254799","","","CAN","40","ID: 432 (0x1b0), Length: 7"
"4458","2.255517","","","CAN","40","ID: 589 (0x24d), Length: 5"
"4459","2.256196","","","CAN","40","ID: 464 (0x1d0), Length: 8"
"4460","2.257324","","","CAN","40","ID: 358 (0x166), Length: 4"
"4461","2.259084","","","CAN","40","ID: 344 (0x158), Length: 8"
"4462","2.259090","","","CAN","40","ID: 353 (0x161), Length: 8"
"4463","2.259092","","","CAN","40","ID: 401 (0x191), Length: 7"
"4464","2.259094","","","CAN","40","ID: 356 (0x164), Length: 8"
"4465","2.259096","","","CAN","40","ID: 307 (0x133), Length: 5"
"4466","2.259097","","","CAN","40","ID: 310 (0x136), Length: 8"
"4467","2.259099","","","CAN","40","ID: 314 (0x13a), Length: 8"
"4468","2.260491","","","CAN","40","ID: 319 (0x13f), Length: 8"
"4469","2.260498","","","CAN","40","ID: 380 (0x17c), Length: 8"
"4470","2.260500","","","CAN","40","ID: 398 (0x18e), Length: 3"
"4471","2.260501","","","CAN","40","ID: 660 (0x294), Length: 8"
"4472","2.260503","","","CAN","40","ID: 542 (0x21e), Length: 7"
"4473","2.260504","","","CAN","40","ID: 777 (0x309), Length: 8"
"4474","2.261899","","","CAN","40","ID: 387 (0x183), Length: 8"
"4475","2.261906","","","CAN","40","ID: 57 (0x039), Length: 2"
"4476","2.261907","","","CAN","40","ID: 323 (0x143), Length: 4"
"4477","2.264719","","","CAN","40","ID: 149 (0x095), Length: 8"
"4478","2.266821","","","CAN","40","ID: 589 (0x24d), Length: 5"
"4479","2.267406","","","CAN","40","ID: 358 (0x166), Length: 4"
"4480","2.268889","","","CAN","40","ID: 344 (0x158), Length: 8"
"4481","2.268896","","","CAN","40","ID: 353 (0x161), Length: 8"
"4482","2.268901","","","CAN","40","ID: 401 (0x191), Length: 7"
"4483","2.268903","","","CAN","40","ID: 356 (0x164), Length: 8"
"4484","2.268904","","","CAN","40","ID: 307 (0x133), Length: 5"
"4485","2.268906","","","CAN","40","ID: 310 (0x136), Length: 8"
"4486","2.270356","","","CAN","40","ID: 314 (0x13a), Length: 8"
"4487","2.270363","","","CAN","40","ID: 319 (0x13f), Length: 8"
"4488","2.270364","","","CAN","40","ID: 380 (0x17c), Length: 8"
"4489","2.270366","","","CAN","40","ID: 398 (0x18e), Length: 3"
"4490","2.270368","","","CAN","40","ID: 463 (0x1cf), Length: 6"
"4491","2.270369","","","CAN","40","ID: 476 (0x1dc), Length: 4"
"4492","2.271658","","","CAN","40","ID: 387 (0x183), Length: 8"
"4493","2.273357","","","CAN","40","ID: 323 (0x143), Length: 4"
"4494","2.274572","","","CAN","40","ID: 149 (0x095), Length: 8"
"4495","2.274578","","","CAN","40","ID: 420 (0x1a4), Length: 8"
"4496","2.274580","","","CAN","40","ID: 426 (0x1aa), Length: 8"
"4497","2.275979","","","CAN","40","ID: 432 (0x1b0), Length: 7"
"4498","2.275986","","","CAN","40","ID: 57 (0x039), Length: 2"
"4499","2.275988","","","CAN","40","ID: 464 (0x1d0), Length: 8"
"4500","2.277596","","","CAN","40","ID: 358 (0x166), Length: 4"
"4501","2.277602","","","CAN","40","ID: 344 (0x158), Length: 8"
"4502","2.278060","","","CAN","40","ID: 589 (0x24d), Length: 5"
"4503","2.278735","","","CAN","40","ID: 353 (0x161), Length: 8"
"4504","2.278740","","","CAN","40","ID: 401 (0x191), Length: 7"
"4505","2.278742","","","CAN","40","ID: 398 (0x18e), Length: 3"
"4506","2.278743","","","CAN","40","ID: 307 (0x133), Length: 5"
"4507","2.280205","","","CAN","40","ID: 310 (0x136), Length: 8"
"4508","2.280212","","","CAN","40","ID: 314 (0x13a), Length: 8"
"4509","2.280214","","","CAN","40","ID: 319 (0x13f), Length: 8"
"4510","2.280215","","","CAN","40","ID: 356 (0x164), Length: 8"
"4511","2.280217","","","CAN","40","ID: 380 (0x17c), Length: 8"
"4512","2.281612","","","CAN","40","ID: 387 (0x183), Length: 8"
"4513","2.282980","","","CAN","40","ID: 323 (0x143), Length: 4"
"4514","2.284354","","","CAN","40","ID: 149 (0x095), Length: 8"
"4515","2.287299","","","CAN","40","ID: 358 (0x166), Length: 4"
"4516","2.288764","","","CAN","40","ID: 344 (0x158), Length: 8"
"4517","2.288769","","","CAN","40","ID: 353 (0x161), Length: 8"
"4518","2.288771","","","CAN","40","ID: 401 (0x191), Length: 7"
"4519","2.288773","","","CAN","40","ID: 356 (0x164), Length: 8"
"4520","2.288775","","","CAN","40","ID: 307 (0x133), Length: 5"
"4521","2.288776","","","CAN","40","ID: 310 (0x136), Length: 8"
"4522","2.290142","","","CAN","40","ID: 314 (0x13a), Length: 8"
"4523","2.290147","","","CAN","40","ID: 319 (0x13f), Length: 8"
